year_weeks,other_יהודה ושומרון,other_מחוז הדרום,other_מחוז המרכז,other_מחוז הצפון,other_מחוז חיפה,other_מחוז ירושלים,other_מחוז תל אביב,אבטיחים_other,אבטיחים_יהודה ושומרון,אבטיחים_מחוז הדרום,אבטיחים_מחוז המרכז,אבטיחים_מחוז הצפון,אבטיחים_מחוז חיפה,אבטיחים_מחוז תל אביב,אשכוליות_other,אשכוליות_יהודה ושומרון,אשכוליות_מחוז הדרום,אשכוליות_מחוז המרכז,אשכוליות_מחוז הצפון,אשכוליות_מחוז חיפה,אשכוליות_מחוז ירושלים,אשכוליות_מחוז תל אביב,בטטות_other,בטטות_מחוז הדרום,בטטות_מחוז המרכז,בטטות_מחוז הצפון,בטטות_מחוז חיפה,בטטות_מחוז תל אביב,בצלים_other,בצלים_יהודה ושומרון,בצלים_מחוז הדרום,בצלים_מחוז המרכז,בצלים_מחוז הצפון,בצלים_מחוז חיפה,בצלים_מחוז ירושלים,בצלים_מחוז תל אביב,גזרים_other,גזרים_מחוז הדרום,גזרים_מחוז המרכז,גזרים_מחוז הצפון,גזרים_מחוז חיפה,גזרים_מחוז ירושלים,גזרים_מחוז תל אביב,חסה_other,חסה_יהודה ושומרון,חסה_מחוז הדרום,חסה_מחוז המרכז,חסה_מחוז הצפון,חסה_מחוז חיפה,חסה_מחוז ירושלים,חסה_מחוז תל אביב,חצילים_other,חצילים_יהודה ושומרון,חצילים_מחוז הדרום,חצילים_מחוז המרכז,חצילים_מחוז הצפון,חצילים_מחוז חיפה,חצילים_מחוז ירושלים,חצילים_מחוז תל אביב,כרוב_other,כרוב_יהודה ושומרון,כרוב_מחוז הדרום,כרוב_מחוז המרכז,כרוב_מחוז הצפון,כרוב_מחוז חיפה,כרוב_מחוז ירושלים,כרוב_מחוז תל אביב,לימונים_other,לימונים_מחוז הדרום,לימונים_מחוז המרכז,לימונים_מחוז הצפון,לימונים_מחוז חיפה,לימונים_מחוז תל אביב,לפת_other,לפת_יהודה ושומרון,לפת_מחוז הדרום,לפת_מחוז המרכז,לפת_מחוז הצפון,לפת_מחוז חיפה,לפת_מחוז תל אביב,מלונים_other,מלונים_יהודה ושומרון,מלונים_מחוז הדרום,מלונים_מחוז המרכז,מלונים_מחוז הצפון,מלונים_מחוז חיפה,מלונים_מחוז ירושלים,מלונים_מחוז תל אביב,מלפפונים_other,מלפפונים_יהודה ושומרון,מלפפונים_מחוז הדרום,מלפפונים_מחוז המרכז,מלפפונים_מחוז הצפון,מלפפונים_מחוז חיפה,מלפפונים_מחוז ירושלים,מלפפונים_מחוז תל אביב,סלק_other,סלק_יהודה ושומרון,סלק_מחוז הדרום,סלק_מחוז המרכז,סלק_מחוז הצפון,סלק_מחוז חיפה,סלק_מחוז ירושלים,סלק_מחוז תל אביב,עגבניות_other,עגבניות_יהודה ושומרון,עגבניות_מחוז הדרום,עגבניות_מחוז המרכז,עגבניות_מחוז הצפון,עגבניות_מחוז חיפה,עגבניות_מחוז ירושלים,עגבניות_מחוז תל אביב,ענבים_other,ענבים_יהודה ושומרון,ענבים_מחוז הדרום,ענבים_מחוז המרכז,ענבים_מחוז הצפון,ענבים_מחוז חיפה,ענבים_מחוז תל אביב,פומלית_other,פומלית_מחוז הדרום,פומלית_מחוז המרכז,פומלית_מחוז הצפון,פומלית_מחוז חיפה,פומלית_מחוז תל אביב,פלפלים_other,פלפלים_יהודה ושומרון,פלפלים_מחוז הדרום,פלפלים_מחוז המרכז,פלפלים_מחוז הצפון,פלפלים_מחוז חיפה,פלפלים_מחוז ירושלים,פלפלים_מחוז תל אביב,צנון_other,צנון_יהודה ושומרון,צנון_מחוז הדרום,צנון_מחוז המרכז,צנון_מחוז הצפון,צנון_מחוז ירושלים,צנון_מחוז תל אביב,צנונית_other,צנונית_יהודה ושומרון,צנונית_מחוז הדרום,צנונית_מחוז המרכז,צנונית_מחוז הצפון,קולורבי_other,קולורבי_יהודה ושומרון,קולורבי_מחוז הדרום,קולורבי_מחוז המרכז,קולורבי_מחוז הצפון,קולורבי_מחוז חיפה,קולורבי_מחוז ירושלים,קולורבי_מחוז תל אביב,קישואים_other,קישואים_יהודה ושומרון,קישואים_מחוז הדרום,קישואים_מחוז המרכז,קישואים_מחוז הצפון,קישואים_מחוז חיפה,קישואים_מחוז ירושלים,קישואים_מחוז תל אביב,קלמנטינות_other,קלמנטינות_יהודה ושומרון,קלמנטינות_מחוז הדרום,קלמנטינות_מחוז המרכז,קלמנטינות_מחוז הצפון,קלמנטינות_מחוז חיפה,קלמנטינות_מחוז תל אביב,"תפו""א_other","תפו""א_יהודה ושומרון","תפו""א_מחוז הדרום","תפו""א_מחוז המרכז","תפו""א_מחוז הצפון","תפו""א_מחוז חיפה","תפו""א_מחוז ירושלים","תפו""א_מחוז תל אביב",תפוזים_other,תפוזים_מחוז הדרום,תפוזים_מחוז המרכז,תפוזים_מחוז הצפון,תפוזים_מחוז חיפה,תפוזים_מחוז תל אביב,תפוחים_other,תפוחים_מחוז הדרום,תפוחים_מחוז המרכז,תפוחים_מחוז הצפון,תפוחים_מחוז חיפה,תפוחים_מחוז תל אביב
2012-08-20/2012-08-26,0.0,1808.0,0.0,45375.0,0.0,0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,18400.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,6300,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,21400,0.0,0,0.0,0.0,500.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5950.0,0,0.0,0.0,0.0,0.0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0.0,0,32.0,0.0,2560.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1350.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,450.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2012-08-27/2012-09-02,0.0,0.0,0.0,41150.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,420.0,0.0,16400.0,0.0,12400.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,150.0,2100,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,180.0,13000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3375.0,0,0.0,0.0,1560.0,0.0,0,0,0,0,4656,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,320.0,3680.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2012-09-03/2012-09-09,0.0,300.0,0.0,82500.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,12750.0,0.0,0.0,0.0,6400.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,600.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,2265.0,0.0,0.0,8000,0,0,0.0,0.0,0.0,800.0,0.0,0.0,0,0,3936.0,0,9132.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1600.0,0.0,16960.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2250.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,16850.0,0,0.0,3150.0,0.0,0
2012-09-10/2012-09-16,0.0,350.0,0.0,3200.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1200.0,0.0,16000.0,0.0,8400.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,7500,0.0,12600,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,345.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,6120.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8000.0,0.0,2880.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,18900.0,0,0.0,4000.0,0.0,0
2012-09-17/2012-09-23,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,8000.0,0.0,2600.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,5400,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,2750.0,0.0,19750,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,3408.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15680.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1800.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,6400.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,17650.0,0,0.0,8550.0,0.0,0
2012-09-24/2012-09-30,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,900,6600.0,6000,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,5340.0,0.0,0.0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0.0,0,3200.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1800.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,800.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,6750.0,0,0.0,24000.0,0.0,0
2012-10-01/2012-10-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,7600.0,0.0,0.0,0.0,5200.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,6870.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,708.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,6720.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2012-10-08/2012-10-14,0.0,175.0,0.0,14850.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,8700.0,0.0,8400.0,0.0,7600.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,11100,0.0,20100,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,8625.0,5750,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,6708.0,0.0,2640.0,0.0,0,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2979.2,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,6650.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,77950.0,0,0.0,0.0,0.0,0
2012-10-15/2012-10-21,0.0,8920.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,5400.0,0.0,0.0,0,0.0,0.0,0,0,4620,6600.0,0,37800.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,18550,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,2745.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5508.0,0,3600.0,5316.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11200.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1350.0,0,0,0.0,0.0,0.0,9800.0,0.0,0,0,0,0,0,2616.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1000.0,0.0,0,0.0,0,0.0,105000.0,0,0.0,0.0,0.0,0
2012-10-22/2012-10-28,0.0,11900.0,700.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,7500,0.0,5400,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,800.0,0.0,0.0,0,0,0.0,0.0,0.0,0,8400,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0,0.0,0,0.0,0.0,756.0,0.0,0,0,0,0,0,0,0,0,0,8800,0,0,0,0,0,0.0,0,0.0,17920.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1400.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,1400.0,0,0.0,0.0,0.0,0.0,0,0,1350.0,0.0,0,0.0,0,0.0,58050.0,0,0.0,3150.0,0.0,0
2012-10-29/2012-11-04,0.0,5250.0,0.0,0.0,5600.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,42600.0,16200,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,5250,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,2850.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,9600.0,3192.0,3000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5440.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,5400.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,800.0,8000.0,0,0.0,0,0.0,31500.0,0,0.0,0.0,0.0,0
2012-11-05/2012-11-11,0.0,6650.0,0.0,0.0,4050.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,9900.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1050,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,12500.0,1050.0,0,0,0,0.0,0.0,0.0,0.0,32800.0,0.0,0,0,0.0,0,9492.0,19250.0,14328.0,0.0,0,576,0,0,0,0,0,0,0,0,0,1890,0,0,0,5120.0,0,7360.0,0.0,2240.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1750.0,0,8880.0,0.0,0.0,3825,0.0,0.0,0,0.0,1400.0,0.0,0.0,0,0,3400.0,0.0,0,0.0,0,0.0,19900.0,0,0.0,37800.0,0.0,0
2012-11-12/2012-11-18,0.0,500.0,800.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,400.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,4650.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,12450,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,625.0,1680.0,0,0,0,0.0,0.0,0.0,0.0,19200.0,0.0,0,0,0.0,0,7203.0,3924.0,0.0,0.0,0,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,17600.0,3840.0,0.0,0,0,1600.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,700.0,0,0.0,0.0,0.0,0,0.0,1200.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,8550.0,0,0.0,0.0,0.0,0
2012-11-19/2012-11-25,0.0,0.0,700.0,0.0,700.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,17400.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,400.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,19600.0,0.0,0,0,0.0,0,1896.0,10464.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5415,0,0,0,0,0.0,0,0.0,32320.0,4160.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,3500.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,9000.0,0,0.0,0.0,0.0,0
2012-11-26/2012-12-02,0.0,5700.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2700.0,0,0.0,0,0.0,0,0.0,0,0.0,600.0,0.0,0,0.0,0.0,0,0,0,8100.0,2400,12600.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,525,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,6588.0,804.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3840,4800.0,3520.0,2720.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,4900.0,25200.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,6525.0,0,0.0,900.0,0.0,0,0.0,920.0,0,0.0,0.0,0.0,0.0,0,0,0.0,800.0,0,0.0,0,0.0,7200.0,0,0.0,0.0,0.0,0
2012-12-03/2012-12-09,0.0,3500.0,0.0,0.0,700.0,0,0.0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1200.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,6000,0.0,0,11700.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,4000.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,7680.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15200,0,0,0,0,0,0.0,0,3840.0,320.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,5400.0,0,0,0.0,0.0,0.0,3500.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,12745.0,0,0.0,0.0,0.0,0,0.0,1400.0,0,0.0,0.0,0.0,0.0,0,0,600.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2012-12-10/2012-12-16,0.0,9000.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,14700,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1200.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,300,0.0,8100,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2700.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,5500.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,16545.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1920,8736.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,8100.0,0,0,0.0,0.0,0.0,0.0,4025.0,0,0,0,0,0,36.0,0.0,0.0,0,0,0,12100.0,0,900.0,5850.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,800.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2012-12-17/2012-12-23,0.0,2145.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,350,0,525,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1200.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,22050,0.0,15000,6600.0,0,0,0,0,13800,0.0,0,0,0,0,0.0,0.0,7600.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,3426.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3520,32000.0,14720.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3600.0,0,0,0.0,0.0,0.0,0.0,18725.0,0,0,0,0,0,8400.0,0.0,0.0,0,0,0,8400.0,0,0.0,4050.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1100.0,800.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2012-12-24/2012-12-30,30.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,10150,31200,0,0,0,0,0.0,0.0,2400.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,15600,150.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,675.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3560,36640.0,45440.0,640.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,12150.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2950.0,0,0.0,5850.0,2362.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,19700.0,0.0,0,0.0,0,0.0,0.0,0,610.0,0.0,0.0,0
